"","res_list.IN_2.pvalue","res_list.IN_1.pvalue","res_list.IN.pvalue","res_list.nIN_1.pvalue","res_list.nIN.pvalue","res_list.nEN_1.pvalue","res_list.nEN.pvalue","res_list.IPC.pvalue","res_list.MGE.pvalue","res_list.RG.pvalue","Mean"
"BICRA",0.640072110227855,0.985214801752702,0.74772608878585,0.270207685542179,0.254703069730708,0.475797717755424,0.788334124125213,0.888385157097194,0.643195763564707,0.75226039234243,0.644589691092426
"BICRA-AS1",0.759424842369801,0.859796099218665,0.602874050040945,0.635275716341071,0.857264748628592,0.0486794366357859,0.861824925436539,0.8940282277856,0.843855090322607,0.424469712465569,0.678749284924518
"NOP53",0.416306125170207,0.16771360311462,0.513364940911817,0.177904511333395,0.481774729266992,0.10985400444181,0.568153460866572,0.58588311970693,0.0480471486336795,0.0454219645299716,0.311442360797599
"SELENOW",0.153390648919396,0.686548339451816,0.861925322340737,0.717631950451495,0.951438660120689,0.642951021668852,0.397434562224613,0.607053556222855,0.00605647622359781,0.822443762290926,0.584687429991498
"PLA2G4C",0.143362043375855,0.489819388065783,0.0188622925444151,0.49671368406308,0.157041325009285,0.951658230088358,0.699256699084293,0.66050218357149,0.749089848965474,0.0416407531750161,0.440794644794305
"LIG1",0.307989313073565,0.788516480880354,0.46691199166523,0.112606149953256,0.442885896139265,0.476360106346737,0.419639677513455,0.486431479270999,0.187161816380328,0.44032949269526,0.412883240391845
"AC011466.3",0.652858241342851,0.314483385162554,0.569970475634546,1,0.707288990115895,0.310805243224923,0.730106163580704,0.0631609457054752,0.331319154088088,0.970216020579759,0.565020861943479
"ZSWIM9",0.597390213965614,0.863464591462005,0.855516493894818,0.654686472106353,0.828817411382905,0.0537610679459316,0.170974884319491,0.751966444284025,0.322523319771992,0.459310780445661,0.55584116795788
"CARD8",0.975324721611844,0.910595648205019,0.552802171232291,0.33770663639197,0.688857612499726,0.864141574661897,0.851983613438554,0.953182633609362,0.867811320931679,0.850957176260132,0.785336310884247
"ZNF114",0.910766964308458,0.350837837775775,0.0151481605666253,0.995878144222925,0.85662683175807,0.146624476405255,0.992168665232576,0.277745711532839,0.357029442863988,0.798195329213126,0.570102156387964
"EMP3",0.589139840855268,0.544016131785082,0.631544454015767,0.299991038046341,0.111512083470692,0.96287926309661,0.681378332061596,0.784233508011194,0.331515818526384,0.71740603832409,0.565361650819303
"TMEM143",0.62372318539857,0.493854767648741,0.617949599735615,0.836102300245174,0.977443886867615,0.134134941360488,0.7649897259832,0.674690492428433,0.490676421296613,0.242489158867051,0.58560544798315
"KDELR1",0.644994081133699,0.37234830318693,0.919075536031391,0.520947536741765,0.201526965794174,0.81515570716836,0.719147337180974,0.332986680283696,0.759315229649276,0.240087269143751,0.552558464631402
"GRIN2D",0.359276074956805,0.838143737171713,0.31817758891322,0.769343691271366,0.178788335235031,0.156161834583155,0.684371653724728,0.12843560404452,0.338705656720629,0.0150390560403415,0.378644323266151
"GRWD1",0.573717058762547,0.702468480144198,0.961471347576848,0.64670364367226,0.763749798865817,0.914865533056951,0.432728420950751,0.76338599964918,0.627272464318404,0.40779708469669,0.679415983169365
"KCNJ14",0.960915700049484,0.893773889951572,0.634466667373008,0.688963804034547,0.509974399807615,0.818589288374756,0.541060047792415,0.532323367563252,0.368371798032553,0.942907558388791,0.689134652136799
"CYTH2",0.469646551958801,0.113434206173358,0.788909240228035,0.665616165932696,0.602009370355616,0.0852325187810272,0.430168040038437,0.331810935323163,0.857765877407626,0.970772674305253,0.531536558050401
"LMTK3",0.666529758610994,0.462068053662015,0.900420984739461,0.56679463652814,0.0974592359910834,0.99927481280034,0.985091013537379,0.631113935925541,0.262292529195788,0.922653369123242,0.649369833011398
"RPL18",0.0216878202089251,0.404745678387765,0.00220731280760559,0.0162267651748724,0.34097564639467,0.75422574897925,0.279955469466053,0.0728598946937331,0.000595662034727749,0.00154091895548811,0.189502091710309
"SPHK2",0.282699677240851,0.960561580803512,0.662097805470654,0.966841868671154,0.645959988561747,0.565317897866952,0.717131966015812,0.833703638706359,0.725951480335919,0.222449783398895,0.658271568707186
"DBP",0.719571243164734,0.64941881391388,0.749685012302497,0.751193764074219,0.559150247929122,0.989537519496983,0.897415040733883,0.822079498071604,0.159213299187088,0.933503848345758,0.723076828721977
"CA11",0.358793146140649,0.904458807809552,0.998345124543708,0.100643817419037,0.548062265574974,0.774076771428388,0.30367789605274,0.569953284577494,0.899647551503764,0.195929583867352,0.565358824891766
"BCAT2",0.536536743508485,0.148607641227091,0.862023364116153,0.624006993447985,0.172618182519247,0.471023110056236,0.956079268950691,0.288932151306236,0.976124021315335,0.775728574957112,0.581168005140457
"PPP1R15A",0.812835109424335,0.463799017942498,0.711258115066283,0.93037667726359,0.842206234522072,0.756105655895654,0.468988593831445,0.804540580297437,0.366089413280825,0.906170050538387,0.706236944806253
"NUCB1",0.769950043357021,0.74850873711808,0.334736196371846,0.735962792453267,0.325536614108029,0.505253819866263,0.296101555959381,0.75214368863636,0.724869972856898,0.699207797747475,0.589227121847462
"BAX",0.892203346550218,0.170137144085942,0.485300226919771,0.210266385704117,0.751021602382534,0.372086310561976,0.061566451213433,0.279316059731258,0.351180732547755,0.0532470697610882,0.362632532945809
"FTL",0.0556223914065322,0.415054803875578,0.0674801041426819,0.378017465372143,0.434212888983928,0.388567264852094,0.279922837017294,0.420179711848908,0.634781955657259,0.434874131073889,0.350871355423031
"GYS1",0.746301669349686,0.409954418499749,0.44277740278682,0.218661007672013,0.365459222282788,0.385853146434932,0.705866642442442,0.844396055877715,0.300192574212904,0.846344262832134,0.526580640239118
"RUVBL2",0.586560476188056,0.966979363461364,0.941208214844796,0.668558865125709,0.484502835573984,0.556931002998323,0.292534385805778,0.536991711536062,0.00891935969695831,0.367191514356187,0.541037772958722
"SNRNP70",0.8537377864194,0.997851305099894,0.803122989136288,0.577839652068641,0.875384053919464,0.246137055769432,0.802181897865921,0.751755428512654,0.654063435816468,0.535170439717681,0.709724404432584
"LIN7B",0.462190552250202,0.472727127698191,0.81333796976933,0.286747785080745,0.120116459987591,0.141928052789924,0.412114284144246,0.316347469948141,0.886024522760142,0.812499346013713,0.472403357044223
"PPFIA3",0.656063506307568,0.184729898983908,0.903986723347544,0.139483584514091,0.00768499320706188,0.767785269469136,0.562013440023406,0.837847580874615,0.576517900346352,0.110371296965708,0.474648419403939
"SLC6A16",0.08962708925163,0.992835137702452,0.557698460442375,0.382977757031706,0.539203132234642,0.868940208246757,0.479359981107106,0.79715053387047,0.432143848359541,0.8372530837177,0.597718923196438
"TEAD2",0.0536252259906085,0.189513973894074,0.807356991523761,0.143872043772357,0.783305454191839,0.567879737688695,0.285005268857335,0.984345284848858,0.741535574974327,0.811351269367221,0.536779082510908
"PTH2",0.00262195609511234,0.210331406657856,0.937300740319382,0.792144917272961,0.125328315066054,0.0516989436982208,0.849687023027636,0.65764432620652,0.130962460529918,0.0689663833296102,0.382668647220327
"SLC17A7",0.0663486554568028,0.936188207821137,0.202917311052736,0.351777901030816,0.582534706016297,0.745236454978266,0.219536655515057,0.698618956836672,0.777090409200324,0.12753085876293,0.470778011667104
"PIH1D1",0.269461669776816,0.747870240481375,0.732882429977149,0.0567529541771888,0.697983147448276,0.33067516421288,0.44094366373431,0.612628984742607,0.282570163201693,0.523874613217869,0.469564303097016
"ALDH16A1",0.816353304358755,0.925120473668382,0.80537340815536,0.598079146024517,0.409035818946777,0.369847248017336,0.938489599712649,0.929852383132346,0.303304728496739,0.965903379907164,0.706135949042002
"RPL13A",0.23232468227381,0.921465933413851,0.113044088095239,0.0195007469563351,0.785970844620504,0.733091899007581,0.408030889267263,0.262702021865958,0.0705927284023038,0.0630349587656144,0.360975879266846
"RPS11",0.141507936715856,0.561330543918647,0.0304926108480446,0.0152219523208051,0.44885469891056,0.09316031135158,0.317793601726984,0.119372926096692,0.181259737203555,0.0115540345874675,0.192054835368019
"NOSIP",0.245186761534562,0.969916347351994,0.140722015060665,0.990318398857135,0.523212940357279,0.30567456074289,0.524308203257718,0.477564240349119,0.0117841235267309,0.0993040495314115,0.42879916405695
"PRR12",0.615637770124067,0.428662819645718,0.402816724577651,0.545918946444879,0.295801870200047,0.937077187551019,0.666884866890913,0.972427211588435,0.995556637876196,0.921030800348527,0.678181483524745
"RRAS",0.281984584017016,0.126701023181535,0.545624428565153,0.163074676585071,0.11356134526023,0.931772737550254,0.938352406028412,0.912289445719833,0.289396535119676,0.835434180889753,0.513819136291693
"SCAF1",0.279712706000164,0.378463445664325,0.980659202482737,0.381119169101546,0.749080398783319,0.258367796330877,0.320410915661169,0.964400069562998,0.618251116260754,0.317784155347931,0.524824897519582
"IRF3",0.225666526850771,0.616589226575781,0.339071327070714,0.634695614097239,0.0863965828897943,0.245489131529989,0.517293457997247,0.821628415284546,0.121149067326275,0.279146234892565,0.388712558451492
"BCL2L12",0.907192026595247,0.153685850162895,0.50524585444941,0.00176344530080824,0.955195456672195,0.572903327238965,0.909329789478454,0.756502915676694,0.00191048505713211,0.0923107658495359,0.485603991648134
"PRMT1",0.975706377773795,0.584700358469805,0.799993784157862,0.740624299161317,0.42648931028021,0.572489873489465,0.637039736995927,0.303919327823121,0.0254860714730878,0.0295545993854886,0.509600373901008
"CPT1C",0.283639386715207,0.832382367862001,0.732738799962057,0.978153967070338,0.460789365410576,0.267953584966844,0.728017338258927,0.733791553726875,0.163367551338673,0.766718612551695,0.594755252786319
"AP2A1",0.522450383869396,0.684806957231534,0.917803957336339,0.420304517610924,0.838170307116165,0.900194458389612,0.610292938413649,0.661918512470474,0.535370781390511,0.899457619131539,0.699077043296014
"FUZ",0.154919748222372,0.43009153953796,0.362996126007949,0.2935870639979,0.300497429240997,0.314018268817875,0.0965748439882754,0.0767299508004022,0.223635482400996,0.0757320543810294,0.232878250739575
"MED25",0.400649115903686,0.678349592747904,0.101580397112099,0.923622626569419,0.600108840158841,0.997042483486276,0.963080841810456,0.371110164954223,0.0497892569320935,0.388287228867683,0.547362054854268
"PTOV1-AS1",0.849164478536455,0.985598802038547,0.434826908776115,0.157980190951467,0.141947483350262,0.43825541347784,0.622490358654494,0.661536194670438,0.408435974683782,0.971408579616822,0.567164438475622
"PTOV1",0.741632144566248,0.138143375706537,0.855755424023592,0.190306056752502,0.181005824004573,0.985450706076631,0.918749985939358,0.588093799963397,0.587480520288441,0.938327113392377,0.612494495071366
"PNKP",0.948940432640146,0.968837754470536,0.992523125228567,0.209850043168377,0.95576761135953,0.334826293816829,0.252591927354296,0.094951232012267,0.0617642776599686,0.734422232038366,0.555447492974888
"AKT1S1",0.554640658400385,0.861315691922213,0.1624580910516,0.172841647471082,0.230930451391006,0.745885577920695,0.626155295579245,0.809332283068908,0.153754534976607,0.749551375344915,0.506686560712666
"TBC1D17",0.503593744502762,0.848464081990478,0.163092253724457,0.445781274319883,0.474608190730609,0.721371300996547,0.430829048090787,0.602331662846702,0.9843148192009,0.500860520440309,0.567524689684343
"NUP62",0.521514205757076,0.573640247294674,0.345834518127725,0.416086366036898,0.857632439767859,0.485048687282538,0.971188428281288,0.402698164708891,0.967198011437859,0.0601779613615208,0.560101903005633
"ATF5",0.959843013850145,0.786817804550527,0.160371608006451,0.0711967323769029,0.667648378060896,0.939795815631353,0.332259627800474,0.148032091319442,0.493143060565645,0.19702583188745,0.475613396404929
"VRK3",0.94769262065496,0.754516473857316,0.783390428774385,0.0895910184592174,0.795044791112042,0.414929528885992,0.75064884450461,0.992596031436278,0.958264475880411,0.682072680252848,0.716874689381806
"ZNF473",0.947183198025721,0.969108477941693,0.840019353628341,0.545217036768309,0.879992269728318,0.420747343078347,0.680671117083586,0.582146970270824,0.810447159802744,0.776189068117445,0.745172199444533
"MYH14",0.796775265795128,0.0632715305919339,0.797546458174933,0.994544275794032,0.724158088357685,0.957328434732128,0.479160679033334,0.478124523427517,0.683587556569437,0.45707951972555,0.643157633220168
"KCNC3",0.894306664657331,0.565058452105209,0.846111174732521,0.529604933153861,0.512768204473709,0.968858503630117,0.842002665300039,0.85562002654783,0.432191360825185,0.301191542247823,0.674771352767362
"NR1H2",0.703454707471941,0.598585081224307,0.58128225688431,0.323519006625171,0.3298262508027,0.831931364059773,0.939601147088679,0.91968385967966,0.980544238125578,0.847395215303422,0.705582312726554
"POLD1",0.981442525129264,0.911046837191126,0.754600185616957,0.511611332020232,0.304350223195193,0.836970517431869,0.781004003346694,0.62870082098987,0.392969599409041,0.380309860290452,0.64830059046207
"EMC10",0.238021644684733,0.63526477120386,0.942385914425683,0.652137603675723,0.758364392666618,0.189998221103973,0.959255480078606,0.90251709935866,0.215572685877034,0.956940702282464,0.645045851535735
"JOSD2",0.980794612542813,0.632005614203118,0.597258507487047,0.935285617533684,0.926884706830731,0.758354789846123,0.840281887862221,0.453011113187656,0.621187426958003,0.484122935487993,0.722918721193939
"LRRC4B",0.93119531588134,0.951952778326732,0.103375489743511,0.085842329735968,0.531429114881058,0.103369059248803,0.526651161498273,0.940537240476458,0.390170894029879,0.52569024090806,0.509021362473008
"SYT3",0.757927070007808,0.400408800747191,0.586368304101001,0.382056157680261,0.0212538696427695,0.647199487887566,0.48451794360263,0.33891663014905,0.916450872392205,0.824491749781132,0.535959088599161
"C19orf81",0.210607570935691,0.260953027034342,0.00116699647851124,0.224104880178596,0.029971556763109,0.0300574367867351,0.0125245082442483,0.0554076741443844,0.00340165797504037,0.000583009246393837,0.0828778317787051
"SHANK1",0.968712551463918,0.90167133487794,0.297177462687667,0.153082550336443,0.133134804814753,0.926838475265944,0.674519035880263,0.639741373676859,0.293040107161689,0.332191006237366,0.532010870240284
"CLEC11A",0.533879345160496,0.177650028325193,0.0273100953677123,0.193134633344852,0.628786072702661,0.171816670681066,0.270606064727862,0.109211123505781,0.0665198131208023,0.09456688757724,0.227348073451366
"C19orf48",0.562625576430174,0.914059261361482,0.510868300269433,0.255025239994921,0.531133707735575,0.0978578215073395,0.518990828792537,0.512046030894023,0.942390864571743,0.244270157544859,0.508926778910209
"CTU1",0.133410150221097,0.42050384783651,0.426298122255345,0.265584489424226,0.727947917111582,0.325690859200512,0.624635771963125,0.944241461633452,0.483211608603165,0.868273329822528,0.521979755807154
"IGLON5",0.802978877705,0.827599853588548,0.744870228308671,0.397347745469868,0.69159209304904,0.597592797094362,0.171880784395233,0.505395582742781,0.0266944782133076,0.521308512863823,0.528726095343063
"VSIG10L",0.872416153670778,0.891975298422292,0.14112977436763,0.309476444566952,0.359366972781011,0.175284549720057,0.433795965794254,0.427356855962626,0.662564303018285,0.715817228143807,0.498918354644769
