"","res_list.IN_2.padj","res_list.IN_1.padj","res_list.IN.padj","res_list.nIN_1.padj","res_list.nIN.padj","res_list.nEN_1.padj","res_list.nEN.padj","res_list.IPC.padj","res_list.MGE.padj","res_list.RG.padj","Mean"
"LRRC58",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.989312083925187,0.999989100947748,0.998003552816214
"FSTL1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.960448533672492,0.999989100947748,0.994395609034627
"NDUFB4",0.999779935325884,0.998920040238942,0.999533675599976,0.975149222352398,1,0.959104929816244,0.999861033220845,1,0.752079397746699,0.926811498013354,0.961123973231434
"RABL3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.997550839874536,0.999989100947748,0.999033397309883
"GTF2E1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.95242341328244,0.999989100947748,0.993392468985871
"STXBP5L",0.999779935325884,0.998920040238942,0.999533675599976,0.992425385089947,1,1,0.999861033220845,1,0.032158278522833,0.999989100947748,0.902266744894617
"POLQ",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.913146821208878,0.999989100947748,0.988482894976675
"GOLGB1",0.999779935325884,0.998920040238942,0.999533675599976,0.955079961448658,1,0.995552593510072,0.999861033220845,1,0.989591590943624,0.999989100947748,0.993830793123575
"IQCB1",0.999779935325884,NA,0.999533675599976,NA,1,0.996162856494602,0.999861033220845,1,0.981736190661245,0.999989100947748,0.997132849031287
"EAF2",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.989591590943624,NA,0.997423148879086
"CCDC58",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.987055906501547,0.999989100947748,0.997721530638259
"FAM162A",0.999779935325884,0.998920040238942,0.999533675599976,0.8797855439557,1,0.995552593510072,0.999861033220845,1,0.665896326653742,0.999989100947748,0.953931824945291
"AC083798.2",0.999779935325884,NA,0.999533675599976,NA,1,0.997345116728278,0.999861033220845,1,0.973764585032627,0.999989100947748,0.99628418085692
"KPNA1",0.999779935325884,0.998920040238942,0.999533675599976,0.735299905962943,1,1,0.999861033220845,1,0.963091563563567,0.999989100947748,0.96964752548599
"HSPBAP1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.977894135586498,0.999989100947748,0.996576309273878
"SLC49A4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.976915691024588,0.999989100947748,0.996454003703639
"LINC02035",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"SEMA5B",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.762189609047167,0.549366080392145,0.913285365887011
"PDIA5",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.994653868392581,0.999989100947748,0.998671275874638
"SEC22A",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.906483875270094,0.999989100947748,0.987650026734327
"ADCY5",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.883019512996554,0.999989100947748,0.984716981450135
"HACD2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.935354656852475,0.999989100947748,0.991258874432125
"MYLK-AS1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.974636499461014,0.999989100947748,0.996725030569433
"MYLK",0.999779935325884,NA,0.999533675599976,NA,1,0.998836316071219,0.999861033220845,1,0.987055906501547,0.999989100947748,0.998131995958402
"CCDC14",0.999779935325884,0.998920040238942,0.999533675599976,0.884905627529329,1,0.995552593510072,0.999861033220845,1,0.943567893902948,0.999989100947748,0.982210990027574
"KALRN",0.999779935325884,0.998920040238942,0.999533675599976,0.876357041074018,1,0.995552593510072,0.999861033220845,1,0.0541796932147555,0.988625068847017,0.891280908103151
"UMPS",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.99665866371209,0.999989100947748,0.999477801100818
"ITGB5",NA,NA,0.999533675599976,NA,1,1,0.999861033220845,1,NA,NA,0.999878941764164
"HEG1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.971338888058317,NA,0.99578764745786
"SLC12A8",NA,NA,0.999533675599976,NA,1,0.914414479805196,0.999861033220845,1,0.940954646135329,NA,0.975793972460224
"ZNF148",0.999779935325884,0.998920040238942,0.999533675599976,0.905650810276733,1,0.995552593510072,0.999861033220845,1,0.882960101035783,0.999989100947748,0.978224729015598
"SNX4",0.999779935325884,0.998920040238942,0.999533675599976,0.829901042818951,1,0.995552593510072,0.999861033220845,1,0.453856500960253,0.625388375127223,0.890279319680215
"OSBPL11",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.967981314223004,0.999989100947748,0.995337206603441
"AC092902.4",0.999779935325884,NA,0.999533675599976,NA,1,0.719105184685995,0.999861033220845,1,0.936572874036739,0.95107188397104,0.95074057335506
"LINC02614",0.866841188753535,NA,0.999533675599976,NA,1,0.999408555336013,0.999861033220845,1,0.967333491619302,0.999989100947748,0.979120880684677
"SLC41A3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.975146353269514,0.999989100947748,0.996232836484255
"CFAP100",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.975146353269514,0.999989100947748,0.996232836484255
"ZXDC",0.999779935325884,0.998920040238942,0.999533675599976,0.955502807752234,1,0.995552593510072,0.999861033220845,1,0.977894135586498,0.999989100947748,0.99270333221822
"AC024558.2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.984716311404276,NA,0.997063364151579
"CHCHD6",0.999779935325884,0.998920040238942,0.999533675599976,0.973543260284941,1,0.995552593510072,0.999861033220845,1,0.556973518689704,0.787127952124049,0.931129200899441
"PLXNA1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.941892757228684,0.999989100947748,0.992076136979151
"TPRA1",0.999779935325884,NA,0.999533675599976,NA,1,0.977873779067375,0.999861033220845,1,0.975770369547018,0.999989100947748,0.994100986713606
"MCM2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.771485097504661,0.999989100947748,0.970775179513648
"PODXL2",0.999779935325884,0.998920040238942,0.999533675599976,0.469344479675327,1,0.995552593510072,0.999861033220845,1,0.519352676656963,0.999989100947748,0.898233353517576
"MGLL",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.578848556239087,0.999989100947748,0.946695611855451
"SEC61A1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.995674784643052,0.999989100947748,0.998798890405947
"RUVBL1",0.999779935325884,0.998920040238942,0.999533675599976,0.901173148083167,1,0.995552593510072,0.999861033220845,1,0.936879600897671,0.999989100947748,0.98316891278243
"EEFSEC",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.967333491619302,0.999989100947748,0.995256228777978
"RPN1",0.48133850778784,NA,0.93755643923924,NA,1,0.995552593510072,0.594005862468495,1,0.447546215423353,0.684009655676008,0.767501159263126
"RAB7A",0.999779935325884,0.998920040238942,0.999533675599976,0.895585729686101,1,0.995552593510072,0.999861033220845,1,0.955378108271398,0.999989100947748,0.984460021680097
"ACAD9",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.965928384327341,0.999989100947748,0.995636516177724
"KIAA1257",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.967333491619302,0.999989100947748,0.995256228777978
"ISY1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.988159189434888,0.999989100947748,0.997859441004927
"AC108673.3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.985086912913311,0.999989100947748,0.997475406439729
"CNBP",0.999779935325884,0.998920040238942,0.999533675599976,0.893257412001415,1,0.995552593510072,0.999861033220845,1,0.915555250237333,0.999989100947748,0.980244904108221
"COPG1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.9499756286992,0.999989100947748,0.993086495912966
"HMCES",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.941892757228684,0.999989100947748,0.992076136979151
"H1FX",0.999779935325884,0.998920040238942,0.999533675599976,0.934544416658754,1,0.995552593510072,0.999861033220845,1,0.935354656852475,0.999989100947748,0.986353545235469
"H1FX-AS1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.9499756286992,NA,0.992735753263701
"MBD4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.963493181347211,0.999989100947748,0.994776189993967
"IFT122",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.87699792784422,0.999989100947748,0.983964283306093
"PLXND1",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"TMCC1",0.999779935325884,0.998920040238942,0.999533675599976,0.628845482125905,1,0.995552593510072,0.999861033220845,1,0.223839501696501,0.724300021022435,0.857063228274056
"TMCC1-AS1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.936983835400022,NA,0.990244439008114
"AC083906.3",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"TRH",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.766690704497816,0.461751177713344,0.902896139983492
"PIK3R4",0.999779935325884,NA,0.999533675599976,NA,1,0.996942205778179,0.999861033220845,1,0.96087871306257,0.999989100947748,0.9946230829919
"ATP2C1",0.999779935325884,0.998920040238942,0.999533675599976,0.999067333822711,1,0.995552593510072,0.999861033220845,1,0.992402788428335,0.999989100947748,0.998510650109451
"AC055733.2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.973764585032627,0.999989100947748,0.996060115454644
"NEK11",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.597832068751117,0.999989100947748,0.949624476730696
"AC010210.1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.937546545318076,0.999989100947748,0.992088786301566
"NUDT16",0.999779935325884,NA,0.971813638728768,NA,1,0.995552593510072,0.999861033220845,1,0.626810284266928,0.999989100947748,0.949225823250031
"MRPL3",0.999779935325884,0.998920040238942,0.999533675599976,0.944475279467943,1,0.995552593510072,0.999861033220845,1,0.568592292253933,0.999989100947748,0.950670395056534
"CPNE4",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.98597880434935,0.33605944623192,0.914595686029756
"DNAJC13",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.888414799336233,0.839029401307806,0.965271429787602
"ACAD11",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.911624621690792,0.999989100947748,0.988292620036915
"UBA5",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.992426173913927,0.999989100947748,0.998392814064806
"NPHP3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.957387725389693,0.999989100947748,0.994013007999277
"TMEM108",0.999779935325884,0.998920040238942,0.999533675599976,0.886992349071644,1,0.995552593510072,0.999861033220845,1,0.451172140831513,0.999989100947748,0.933180086874662
"CDV3",0.999779935325884,0.998920040238942,0.999533675599976,0.332290697407042,1,0.995552593510072,0.999861033220845,1,0.396472381591612,0.79354806782528,0.851595842471965
"TOPBP1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.849479027375305,0.999989100947748,0.980524420747479
"SRPRB",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.960448533672492,0.999989100947748,0.994395609034627
"RAB6B",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.0641764306234446,0.999989100947748,0.882361596153496
"RYK",0.999779935325884,0.998920040238942,0.999533675599976,0.694460652724666,1,0.995552593510072,0.999861033220845,1,0.729956429170947,0.999989100947748,0.941805346073908
"AMOTL2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.963493181347211,0.999989100947748,0.994776189993967
"ANAPC13",0.999779935325884,0.998920040238942,0.999533675599976,0.957475336891965,1,0.995552593510072,0.999861033220845,1,0.623968594076936,0.999989100947748,0.957508030981237
"CEP63",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.991574149697613,0.999989100947748,0.998286311037767
"EPHB1",0.999779935325884,0.998920040238942,0.999533675599976,0.538183205632743,1,1,0.999861033220845,1,0.855254996799159,0.00377749900429311,0.839531038582184
"AC092969.1",0.999779935325884,NA,0.999533675599976,NA,0.864053351462976,0.995552593510072,0.999861033220845,1,0.952129096681134,0.999989100947748,0.976362348343579
"PPP2R3A",0.999779935325884,0.998920040238942,0.999533675599976,0.912789376675701,1,0.995552593510072,0.999861033220845,1,0.963091563563567,0.999989100947748,0.986951731908273
"MSL2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.966137126998278,0.999989100947748,0.99510668320035
"PCCB",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.960448533672492,0.999989100947748,0.994395609034627
"STAG1",0.999779935325884,0.998920040238942,0.999533675599976,0.627999826393966,1,0.995552593510072,0.999861033220845,1,0.821997531740761,0.999989100947748,0.944363373697819
"SLC35G2",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.926232231646026,0.999989100947748,0.990118571281319
"NCK1-DT",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.844612355351132,0.999989100947748,0.979916086744457
"NCK1",0.999779935325884,NA,0.999533675599976,NA,1,0.841035908298745,0.999861033220845,1,0.967510312886309,0.999989100947748,0.975963745784938
"IL20RB",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.997550839874536,NA,0.998749690367572
"DZIP1L",NA,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,NA,NA,0.998989460466179
"DBR1",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.576647088595508,0.999989100947748,0.946420428400004
"ARMC8",0.999779935325884,0.998920040238942,0.999533675599976,0.704179088139797,1,0.995552593510072,0.999861033220845,1,0.957655486431811,0.999989100947748,0.965547095341508
"NME9",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.899678325876665,0.999989100947748,0.986799333060149
"MRAS",0.999779935325884,NA,0.999533675599976,NA,1,0.999408555336013,0.999861033220845,1,0.137993490718699,0.999989100947748,0.892070723893646
"CEP70",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.713848880349494,0.999989100947748,0.963570652369252
"FAIM",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.992426173913927,NA,0.998164773081529
"PIK3CB",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.549400323329421,0.139713325050835,0.835480110754629
"MRPS22",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.802721851829512,0.95107188397104,0.968565121682166
"COPB2",0.999779935325884,0.998920040238942,0.999533675599976,0.912557243689662,1,0.995552593510072,0.999861033220845,1,0.883019512996554,0.999989100947748,0.978921313552968
"AC046134.2",0.999779935325884,0.70051695143662,0.999533675599976,0.953237665700924,1,0.995552593510072,0.999861033220845,1,0.934006344800893,0.999989100947748,0.958247730054296
"RBP1",0.999779935325884,0.998920040238942,0.999533675599976,0.878984016920842,1,0.995552593510072,0.999861033220845,1,0.540599544614659,0.999989100947748,0.941321994037897
"NMNAT3",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.982204002812315,0.999989100947748,0.997115042677105
"CLSTN2",0.999779935325884,0.998920040238942,0.999533675599976,0.747894786965323,1,0.995552593510072,0.999861033220845,1,0.936983835400022,0.999989100947748,0.967851500120881
"SLC25A36",0.999779935325884,0.998920040238942,0.999533675599976,0.321579281041556,1,1,0.999861033220845,1,0.562020812733765,0.999989100947748,0.888168387910871
"SPSB4",0.422971805865024,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.863148286150941,0.999989100947748,0.910132061911826
"PXYLP1",0.999779935325884,NA,0.999533675599976,NA,1,1,0.999861033220845,1,0.863148286150941,0.999989100947748,0.982789003905674
"ZBTB38",0.999779935325884,NA,0.999533675599976,NA,1,0.995552593510072,0.999861033220845,1,0.936358849037589,0.999989100947748,0.991384398455264
"RASA2",0.999779935325884,0.998920040238942,0.999533675599976,0.505188315792876,1,0.995552593510072,0.999861033220845,1,0.235531766262775,0.876774134633195,0.861114149458457
"RNF7",0.999779935325884,0.998920040238942,0.999533675599976,0.704179088139797,1,0.995552593510072,0.999861033220845,1,0.00420976148716718,0.563439551498295,0.826547567902098
