"Gene","IN_2","IN_1","IN","nIN_1","nIN","nEN_1","nEN","IPC","MGE","RG"
"APOO",0.288681072489187,0.153412622376147,-0.121890363157899,0.366465733833765,0.536695486525627,0.304013726840028,0.0268408540733279,0.318677099638506,0.101230943298386,0.197820517090738
"KLHL15",0.462121939388305,-1.93432123737289,-0.511306416023519,2.08776739105968,-0.493097846649762,-0.368417991707266,0.247368020966583,-0.222873966992839,-0.148559409340153,-0.277481817811824
"EIF2S3",0.212362255464514,0.161007573052181,0.220235870849591,0.0938250445952317,0.110335156179441,0.38273022309736,0.31470850145706,0.269944287011905,0.0557435451201756,0.134936219490549
"ZFX",-0.472704455413154,0.181879671601928,-0.128126773214576,0.568655824200956,-3.35215500265658,-0.926540115861635,-0.366762481485419,-0.33002546517212,-0.189009956121855,-0.0436612852398768
"PDK3",-0.0367372210940234,0.0239927108332603,0.327506688377739,-0.187038293607738,0.522764085720559,0.749062168876977,0.751416399478404,-0.224840686186116,-0.0659359735860551,0.356169973931498
"PCYT1B",1.21737800266445,-1.81201359930996,0.085110189072651,1.96781952106791,-1.73390660484924,0.216387589968756,0.723899104640982,0.251831921856902,0.674582610655712,1.14547476950146
"POLA1",0.395388196852879,-0.758628875533006,0.0839987239736121,-0.0571922053940435,-0.207138146644496,0.068402730075136,0.64298845692672,-0.534722013491857,0.863250041748448,0.0827658519547703
"ARX",-0.255962540373063,-0.725382135628404,0.62990823502541,0.611427259031692,0.296084654066826,-0.376818312433975,0.93221518607338,0.274735179999119,1.07062761545933,0.0058988841993243
"IL1RAPL1",0.118602272176256,0.928817295130963,0.732070150815092,-1.12054954532764,-0.610597203933528,-0.248701930869884,0.479803023847389,0.158342918964832,-0.460230587713446,-0.122301559853079
"GK",-0.613458420532575,-0.0394660849791411,0.520274169195921,-0.452894652596062,-0.820529707782728,0.486110903381473,0.0870509748450371,-0.501698451639654,0.616472219886151,0.262026740796712
"TAB3",-0.283999018990743,0.674971639307218,0.500312054134834,-2.01791733973426,-2.48084768642199,0.634811422423796,0.0200326439777288,0.0288565690110816,-0.0695013565387897,0.248063242257788
"DMD",0.5218426186859,-0.22794840265828,0.478125578632707,0.040518027541685,-0.0876273776858476,0.0420041247772058,0.404678799215517,0.404477837879285,-0.158826802754338,0.109429964972228
"TMEM47",-0.597619885229192,0.234245529734122,-1.51964479491783,-0.223902688646395,0.43548364533778,-0.0285695735077579,0.245975596504182,0.0576029382783707,-0.591120670174418,-0.210443278552294
"CFAP47",-1.47970403334422,-2.18536978300427,0.189846240991527,-1.69780276218693,0.238354438567604,-0.741896763101348,-0.0462602480701966,-1.16950740253826,-0.9398449349617,-1.11092161292966
"PRRG1",0.382922916948044,-2.21543143531794,0.00476907214762956,0.555826746775591,1.30235834972115,0.289029048123057,0.396301105970398,0.066727041088643,0.158129118624573,-0.200102694697219
"DYNLT3",-2.16093618696058,-2.60747010866916,-0.712101327485897,0.0861053546799913,0.21151094221443,0.509894558007488,-0.0278319546022742,-0.353938668759186,-0.0328594639956057,-0.452514575528215
"RPGR",-1.03491073990292,0.121118164842644,-2.12757090297711,-2.58922801435023,-2.64045186570915,-1.50364477162601,-0.192275274673081,-0.422124132962958,-0.827110199826812,-1.00427385907469
"TSPAN7",0.2126384099439,0.26019709466591,0.695012717574064,0.20359796542224,0.497109697884469,0.0637266411670925,-0.44901113399286,-0.539638380108472,-0.20552624956331,-0.342345748510605
"MID1IP1",-1.18297250271497,0.826313945434153,-0.162247940363492,-2.91174264611813,-1.70434551579336,-0.860825360793933,-0.556502849685125,0.0180906392408473,-0.365688387002528,-0.337767079517576
"BCOR",-0.124322096658267,0.531143470594842,0.262754097777365,-0.468272559762542,0.251879171455174,-0.940298344966796,-0.242519751798054,0.181936120007948,0.0792278750252885,-0.478444239861843
"ATP6AP2",-0.0481767208989273,-0.190212724064754,0.379262090176555,0.285670539168186,0.28697623690288,0.124646993065926,-0.0817575758915957,0.163450599676133,-0.0119840606693203,0.0231925923824479
"CXorf38",0.0582434198500484,-0.105380821970914,-0.231119401917101,0.206009299355414,-0.0195235588796008,-0.373323160317462,0.0757665622274003,0.33238364561963,-0.0878514625598519,0.0454836196020237
"MED14",-0.62135768482488,-0.0310263200465897,-0.663883134132755,-0.789433842422753,-3.27906119488528,0.329826260915231,0.0354422858039002,0.2830464065241,0.109365815173744,0.102599683539645
"USP9X",0.198764594869951,0.0868509811560509,-0.0335443157071832,-0.187839492555138,-1.01183734670819,-0.0787189002794838,0.158173985394348,0.118442970382106,0.0691115284609417,0.199046917027102
"DDX3X",0.0222490019667487,-0.127015259117346,-0.798885769907532,0.0880788899306489,-0.865854544481894,-0.0206065970681585,-0.211537087392056,-0.324991599855606,-0.0620751435357942,-0.177176693450948
"CASK",0.381115425492931,0.238064332527394,0.46200226085246,1.04771299472417,0.278352685465377,0.422342449455974,0.606453163069466,0.487853378275026,0.850347232637431,1.04766895968336
"GPR82",1.08446987137983,0.689099867281578,0.0516580704270367,0.287586322189892,-2.4254910700656,-0.406471800612079,0.455402536048111,0.0202738770229236,0.493716927102741,0.799565283170725
"Z93403.1",-1.52741141105886,0.469194011118574,-0.78391047510809,0,-3.74201783159093,-1.51297901034444,-1.48391897544399,-0.249367163518211,1.0239964707251,-0.000842250711611037
"MAOA",1.52021132582714,-0.965170001989528,-2.38244355412684,-2.30218445454306,-2.00452636833353,-1.5254527962841,-0.0945652103143833,-0.596713436268069,-0.769191404557623,7.36763066289114e-05
"FUNDC1",-0.213203217945176,-0.759211057177683,-0.170768157038811,0.478301490813938,-0.661333873924777,-0.179277985412874,-0.455188904091923,-0.24177885679918,0.0532300506133313,-0.174257091958619
"KDM6A",0.163384067702913,-0.339855795663416,-0.866189738683072,-0.248168930723795,-3.89278338043738,0.129447713771824,-0.0993222314388033,-0.266305385456497,-0.152724705162441,0.156536147184104
"MIR222HG",0.01104215873186,-1.61986357846219,0.348943621849178,-3.74875757168067,-1.07397569657272,0.103843075650818,0.359170812613273,-0.404766287824411,-2.68398371946728,-1.52471284355017
"LINC02595",0.0238830986618985,0.0364900686105506,-1.9220985772291,-0.311670051186612,-1.09686084318767,-0.770549324233753,0.546184810519265,-0.581174498870031,-2.27251742309871,-1.12232578159951
"KRBOX4",-0.43572477415199,0.121563386925345,-0.077762927078993,-0.0152722855084284,-0.105344515515579,0.394730058130247,-0.035885647507844,0.0199047248094947,-0.216103794631994,0.111968659115398
"ZNF674-AS1",-0.506042999905764,0.52020170851758,-0.329042792863384,0.811594928067814,1.10907399144511,0.154361044274351,-0.137308071535589,0.237628077597478,-0.00043155744595133,0.359991324247127
"CHST7",-0.334999185005788,0.679181894153045,-2.17281467655994,-0.213674231669887,-0.52204420323513,-1.44249786578748,0.18646283860747,-1.66329295664965,-0.15263507107464,0.00850871932913777
"SLC9A7",-0.121530362016536,0.00430764495991054,-0.261011484018549,-2.00968690772161,-2.29517017884107,-0.283842739114476,-0.0410774491773248,-0.742098525013718,0.145797107799263,-0.00650441140018984
"RP2",-0.0492204166539023,-2.3600301455079,0.355922613133254,-0.997011868731837,0.463935801680289,-1.69836420307589,0.296227674120238,-0.707929881181184,-0.0605689350012288,0.1364565081307
"JADE3",0.120378307517241,0.567699987628159,0.199848229742652,-0.882537648933809,0.123273696733432,-0.278482941810749,-0.305058582847763,0.108893091463195,0.0990327922656869,0.0134974109488441
"RGN",-0.693027495211314,0.298833655331232,-0.203075701917659,4.17197691959834,-1.31764478657413,-2.09499564740728,-0.154319028578901,0.249377445577386,1.15894569432465,0.0790726135159614
"NDUFB11",0.333169856956125,0.272730611732844,0.260005256189954,0.225844886031082,0.11222252245881,-0.358969568264896,-0.0450575109844979,0.178610705938047,0.276209751463306,-0.14891189781176
"RBM10",0.184858591886764,0.364668127775478,0.334944476223846,0.660811312054378,-0.266829631515459,-0.0670733767531601,0.00934060605914411,-0.0379795417877959,0.10122873680946,-0.0268077173012326
"UBA1",-0.367258693734393,0.308655775615455,-0.0392091605739187,0.224952848366039,-1.34165279446549,-0.316912862610855,0.00541240021785816,0.00298550279974741,-0.133198231110376,-0.241640127212549
"CDK16",-0.662779058597619,0.113759733771144,-0.520311808600517,-0.381224651946428,-0.60870047401076,-0.699671672267096,-0.499629020892321,-0.453363362072786,-0.563432001860951,-0.566575720043408
"USP11",-0.267398846037189,-0.511668561976411,-0.328273767492898,0.461103219920123,-0.927035108186102,-0.411924131579628,-0.278969112149651,-0.0757615265977674,-0.0063038406674408,-0.226360091975324
"ZNF41",0.543285991388214,0.513364521939808,-0.437859842981464,1.26124758206843,-2.02975282173175,0.101254259607039,0.336400464521105,0.502824666685392,0.288080287430934,0.479843645365265
"ARAF",-2.45843041019826,0.608676576393831,-0.154613752663729,-0.769659131056944,0.0689535594286118,-0.0086104078538353,-0.14611193947244,0.2799117026333,-0.137800272805796,0.0811538767856272
"SYN1",-0.0662923357317092,-1.06909797940581,0.824168515222764,0.821922516781628,-0.0579050117950229,0.449014924386074,-0.233903196288757,-0.00367217702908573,0.841962078332052,0.706299893110439
"TIMP1",0.28242777410577,1.95887668846299,1.24137547052885,2.16623295903733,-1.43924680287058,-1.24059640344439,0.809030428714793,1.97036595321284,1.62180278282997,2.16633514602065
"ELK1",-0.0470202797688069,-0.16078414300603,0.358526673027663,-2.80254555088309,0.532245836796811,-0.446031179620865,0.0485819200638778,0.380281312264118,-8.98122767412773e-05,-0.190077622595061
"UXT",-0.593809643091615,-0.20668269561577,0.0475505959017131,-0.52034079209362,-0.135516730357715,-0.755016393024139,-0.403196716853305,-0.105775902104054,-0.123043483205055,-0.362942971522011
"ZNF81",0.0574803763881939,0.683383564891851,-0.11515736263511,-1.99332643265532,-3.12297547426711,-0.419477980678669,0.342445005769457,0.0467006844985733,0.505400714872476,0.282742275019028
"ZNF630",-0.159924884288829,-2.04721140158252,0.596448055448141,-1.53648195723874,-1.0219378109564,0.609609636144171,0.928540460841217,1.14098659542111,0.506629729962148,0.629175280237334
"FTSJ1",0.15427755137647,0.382602963855605,-0.430909818764391,-0.410089214843533,0.464273567007097,0.193628035939796,0.253995834552165,-0.0244682807520394,0.436624835461545,-0.00659847151528609
"PORCN",0.489256788763542,0.539514295820822,-0.837496754011401,-0.0715763339109934,-2.41953444666686,-0.381343099376347,-0.548461701923086,-0.073008218440511,-0.55250243791967,-0.196496778173899
"EBP",0.628579536333765,0.121808425217275,0.783816683805805,0.42332210376782,0.599431974549953,0.106242914126022,-0.180879153832104,0.513771717140634,0.00807476093018908,-0.0619103363548839
"TBC1D25",0.445238756032246,0.111729708321596,-0.334014570751302,0.164532718835612,-0.155416881546551,-0.0505352198179884,0.184769676147533,-0.128008773325015,0.25025702587994,0.198508354834023
"RBM3",-0.126432619304906,-0.206382869759122,-0.178097106395312,-0.730492525968232,-0.284948535621098,-0.349647653463477,-0.416237256276175,-0.374061608993384,-0.205824680881091,-0.319504137469333
"WDR13",0.0712713963437812,-0.616354738438165,0.453995746926665,0.247195448503759,-0.750720414949898,-0.792214890653219,-0.356399695055552,-0.0520925274500158,-0.152904364851569,-0.07641139689376
"SUV39H1",1.34212482772405,-0.756684259471733,2.15284647856064,-2.30633743875273,2.86406203455263,-0.118174357240628,-1.74978366769905,0.623904281864515,-0.158498905169127,-0.494671946962208
"AC231533.1",0.308452932668653,0.0764315293716181,-1.32795691831574,0,-1.98504834892228,0.0320284233321497,0.446697323478173,-0.387846681780045,0.0579292240080609,0.377799283446937
"HDAC6",-0.234406296837008,-0.743460542527712,-0.141913967837778,0.202162322994237,-2.90520003462149,0.7013586120403,0.0975371607965501,-0.288024298517467,-0.0067775654869453,0.210892066860714
"PCSK1N",0.237568139015247,0.0446820434195357,0.116597008304579,0.276681974605062,0.065114184795075,-0.0313576851480585,-0.0695324791645557,-0.043371447598792,0.409132146921755,0.227197288319801
"PQBP1",-0.385099047191876,-0.0202028066112477,-0.119502632728445,0.348600494645001,-0.579665167450761,-0.425809142632367,-0.2174248994136,0.0136496339339498,-0.254315263282258,-0.178909504444158
"TIMM17B",-0.202774163850879,0.249503187468653,0.19847177000225,-0.271456602102506,-0.97787103899811,-0.607351855780274,-0.145615161025558,0.0430976712298878,-0.0841103001449969,-0.458360148204003
"SLC35A2",0.522000233972098,-0.00779181020843467,-0.639603063954382,0.387687657548935,0.368537914011835,0.949986461979668,0.354476965933337,0.285219212085223,-0.842261072778793,-0.116561753480743
"OTUD5",0.0191853540067693,-0.0099705478607266,-0.547166785656677,-0.132625260071539,0.00652299245371661,-0.158407042625378,-0.246113129401769,-0.253787192567982,-0.0281129404064556,-0.214309494426677
"GRIPAP1",-0.536070377253906,-0.228465665713292,0.265729431847303,-0.0808478872776243,-0.0927854067688269,-0.133679227325616,-0.240720745095013,-0.239649496165889,0.0290211586787246,-0.0373191372311029
"TFE3",0.104868547291438,-2.5748893040286,-0.914964447512156,-2.30522561910277,-2.21848436953327,-0.146845279677939,-0.14667918723719,0.339191735128131,-0.587179778868762,-0.0778600307025378
"CCDC120",-0.0293978343149023,0.739578377459699,0.316406902857802,-2.08158185348002,-2.60459779669769,-0.54491706291835,0.101766637563149,0.300859224757124,-0.112376892618785,0.0277395908035893
"PRAF2",-0.159172065276225,0.112321681314952,-0.406015576801496,0.297909572231198,-0.184665503503553,-0.33185686071508,-0.0503983501603715,0.231531433502295,-0.245534057673569,-0.20413684064932
"WDR45",0.154334079214316,-0.248690279614013,0.442884829575356,-0.100727174077156,-0.42641193878433,-0.359067789598905,0.119296037708903,0.114952860452258,0.434639351224932,0.302898218337774
"GPKOW",0.211556201802342,-0.419281591372983,-0.491856991674525,0.31451161429138,-0.076646417525047,-0.59951495016921,-0.265807043880795,-0.22493896656094,-0.0618527785374972,-0.171079538350109
"PLP2",-1.09763856149483,-1.73588573102595,-0.413040562665479,-0.777725398587283,0.627658703622142,-1.43082807006748,-0.190582653511999,-0.38045645515865,0.868856676331274,-0.820710047246702
"SYP",-0.225991686221594,0.137223137282054,0.386834560824645,-0.0956902041597904,0.236647981287096,0.215378519102128,-0.112454505513576,-0.12767803000754,0.6470293345482,0.142029184629332
"CCDC22",-0.0573659997854425,-0.290389592942835,-0.177371468686487,-1.01257399510755,0.188081192562592,-1.28680164686874,-0.101700872678131,0.1703924938813,-0.596967023167777,-0.467737124786685
"PPP1R3F",-0.105862840068872,-0.190387401499543,0.357422262145873,0.208789047180523,0.8016577835671,0.554053035648234,0.248965652367832,0.043238320410621,0.367753865582474,0.162302199217386
"USP27X",0.361432073227282,-0.0691075813814623,-0.00822330383640982,0.199272759605967,-2.26280466627835,0.128057806608356,0.102672282233408,0.0792156531118646,-0.000197563625353392,-0.150686004851632
"CLCN5",-0.386437987467558,-0.66335507440736,0.312729248571103,-2.34419892728222,0.156498502819918,0.015386491270456,-0.370467618067083,-0.210501541360216,0.377686891383806,0.0811211875787372
"SHROOM4",-0.548398201239858,-2.82223209404691,0.596075396140052,-2.52394566562854,-3.36905161317066,-3.81436936539952,0.0450769622451965,1.03017657622044,-0.127163215087018,0.317883821406343
"NUDT10",-0.134315546484171,-0.261946480816225,0.83261897020043,0.501368644913408,-2.48284713758374,0.13503785094373,0.656958200204878,-0.0110429790819605,0.0303870607847738,0.160839665994734
"NUDT11",0.466368574832675,-0.0720026373634507,-0.287232295748556,0.420674487696234,-0.69091973094525,-0.236811203059603,0.278144166731937,0.220339691505962,-0.139304578639479,-0.045157779370014
"GSPT2",-0.243689682114349,-0.955225506057084,-0.27309325251196,0.731918960273794,0.652966242857429,0.0933537818777651,-0.030528421604323,0.0450727610248168,0.230140692496504,0.0727196015040345
"MAGED1",-0.349814371173408,-0.00339123891753228,0.0191958572383335,0.493074221637183,-0.119277769629581,0.047027457725061,0.140915908054244,0.210800929041959,-0.0177285506692962,0.0840542403958334
"AC231759.2",0.54024116337122,-3.10499613386678,0.583309246679795,-2.03790852927243,-2.01231439664373,-0.22339780647376,0.363844729805802,0.00707670240214431,0.187621415588448,-0.195189828181771
