"","res_list.IN_2.log2FoldChange","res_list.IN_1.log2FoldChange","res_list.IN.log2FoldChange","res_list.nIN_1.log2FoldChange","res_list.nIN.log2FoldChange","res_list.nEN_1.log2FoldChange","res_list.nEN.log2FoldChange","res_list.IPC.log2FoldChange","res_list.MGE.log2FoldChange","res_list.RG.log2FoldChange","Mean"
"CYB561D1",-0.598811931075707,0.348938471582502,0.0787758235603644,-2.30072991349305,0.174793794610178,-0.972139510857639,-0.109443583611342,-0.651518448904955,-0.391514838636347,-0.340925273314766,-0.476257541014076
"GNAI3",0.090607041718384,0.0460334559077834,0.00948821209468796,0.212226026398765,-0.12684449008347,0.703281236047644,0.0464002991884348,-0.00365238893990905,-0.191306685858852,0.0242632302691319,0.08104959367426
"AMPD2",-0.0188973937046027,-0.070922425675792,-0.425489118187418,-0.0630635537971974,0.901963433751971,-0.425277237595123,0.0546023227400717,-0.376567128115459,0.165573394993496,0.0361883107331158,-0.0221889394856937
"GSTM4",1.42816784871335,2.26635176806287,0.549589634694337,-0.211407129631604,1.1375935232187,-1.96608161406207,0.218063871338529,-0.311234403773049,0.845167641261205,-0.0169690952584629,0.393924204456381
"GSTM3",-0.197149156226666,-0.0154857568281899,0.0798355968691098,-1.0926642851777,-0.567214834669104,-0.102626095633355,0.0969164491192159,-0.215810309342185,-0.655694755901361,0.00428669013519337,-0.266560645765504
"AHCYL1",0.233135012923685,0.409421514699412,0.366333187823721,0.74126992076182,0.329873749020148,0.517002056538822,0.12303849412757,0.104582218209907,0.185165727549967,0.383183931783691,0.339300581343874
"STRIP1",-0.0613053687382091,-0.0236473533616463,0.240854348365576,-0.749832942716073,-0.116478359287084,-0.119210875915674,0.135179541570097,-0.2619689349668,-0.226344037711397,0.0209941108064371,-0.116175987195477
"SLC6A17",0.0308053445818207,1.13267809539855,-0.518091663732593,-0.0794681918950897,-1.12240952993322,-0.751671484843504,-0.135551852640374,1.43101112196062,-0.670837459350491,-1.0137953006564,-0.169733092111068
"KCNC4",0.418918622197276,0.142784828440614,0.571345189708173,0.0394611233624369,0.861065201395203,0.122129926325553,-0.445803890487307,-0.161746415694635,0.877009826614747,-0.278469892569127,0.214669451929293
"RBM15-AS1",-0.324318459921061,0.29561078808859,0.336857720002923,-0.0557195401612753,-0.791397380816138,0.389972916789582,0.435071195434665,1.28643705622945,0.387871316318556,0.0163620613913837,0.197674767335667
"RBM15",0.175102312425653,0.576042445452157,0.0425984798308013,-0.247963906820079,0.406390650714925,0.569319915757301,-0.251564449107089,0.158424066576733,0.20763849757633,0.254121640001627,0.189010965240836
"LAMTOR5-AS1",0.0373836707348201,0.466230263775863,0.164883355778876,2.79476268996857,-0.0303061092528451,0.356431612946926,-0.147842151717135,0.29937086214416,0.0554019031130538,-0.210626657845795,0.378568943964649
"SLC16A4",-0.39908794574577,0.225126154082776,-0.206305569990961,2.59951587426855,-0.220218083673608,-0.565309886174011,-0.455065920015312,-0.282627259684659,0.317605972080603,-0.282526109073329,0.0731107226074276
"LAMTOR5",0.210259792030576,0.026253452249932,0.279315204766835,-0.278071403579668,-0.0440107389452575,0.476714563935914,0.174842670260334,0.214401284715014,0.0810057532513899,0.141821141065706,0.128253171975077
"LRIF1",0.090086599010773,0.150827913426068,-0.535802977539271,-0.113043178054006,0.267545622611594,0.546436231524932,-0.249198830706366,0.0547210592192476,0.539549328019139,-0.179905772715362,0.0571215994796749
"DRAM2",0.089232159580685,0.228172321257469,-0.162347997225457,0.46713888898987,0.193395426150832,0.444900592658532,0.0564113609326223,-0.0124634535352138,0.181477905350585,0.250605213901519,0.173652241806144
"CEPT1",0.249268774014642,-0.089351738834188,-0.086616973875644,1.45066861652469,-0.195638443113665,-0.0476894757137837,0.0741245652858148,-0.107700847087813,0.0176787514117702,-0.194885319496878,0.106985790911494
"WDR77",-0.900852286498165,-0.694819863843076,-0.0696849085778358,-0.645245963054496,-0.150442562618369,0.586134052385804,-0.00520355249786649,-0.219777070036265,0.334207631822839,0.129551074371038,-0.163613344854639
"ATP5PB",-0.0834853089898297,-0.0764839186531044,0.123513290351493,0.0220842017496846,-0.208339779453371,0.161532910342697,0.119247769742848,-0.16699131483952,0.109719614927451,-0.0295275944538175,-0.0028730129275468
"RAP1A",-0.190074806411359,-0.106581968467324,-0.188081834212331,0.080105598580353,0.00837415695014634,-0.00650575975684266,0.032340870964858,0.0628432820189364,-0.0527010988677349,-0.0299157551041851,-0.0390197314305483
"INKA2",0.487612145571463,-0.0367699478817996,-0.205537483265934,-0.545640520735363,0.229213388669787,0.443681988405901,0.369846602271908,-0.263931686621223,-0.119262525429621,-0.0640524320651945,0.0295159528919923
"DDX20",0.0189368996807245,-0.0264184608602897,-0.266641199165548,-0.031043675241917,-0.0181342578737148,-0.00669564349740644,-0.116536797749694,-0.252612995896682,-0.123234516619514,0.106875237541111,-0.0715505409682931
"KCND3",-0.644965032896291,0.0871766910694097,-0.4059444271302,0.0754283506374678,0.423834595519954,0.0284691772824262,-0.148112055859506,-1.1893582291761,-1.01660236414429,-0.883685749506665,-0.367375904420379
"CTTNBP2NL",-0.215126665065834,-0.0919341986802107,-0.0562022388649717,0.467259437024112,-0.180985519846419,-0.0177153479847919,0.0138049825639047,-0.102410143440616,-0.336949277686321,-0.161102733228721,-0.068136170520987
"WNT2B",0.260320448863435,-0.570039765086177,0.435318725955729,0.0445548475266894,0.240796801472626,0.364788979986231,-0.0269594952963964,0.622221197067789,0.142991727633618,0.437250386167471,0.195124385429102
"ST7L",-0.108118959456458,0.193317640938001,0.281093668362145,-0.121987189408475,0.0225561684409449,-0.217366522915515,-0.20440182598465,0.0139654461143115,-0.23739791307837,-0.0991931568294201,-0.0477532643817485
"CAPZA1",0.0399902090253464,-0.0730517970057998,0.00783216307402724,-0.114954141714805,-0.280691028106434,-0.225264289309006,0.0200759012347533,0.0591807501545631,-0.123797281070028,-0.0552923765652973,-0.074597189028268
"RHOC",0.535150230795641,-0.243196365967185,1.37247619868686,0.753170359342137,-0.401424951837504,0.45726220882695,-0.2881237266691,0.309916259601303,0.165584247106703,0.00885295980242399,0.266966741968823
"SLC16A1",-0.20818937335351,-0.285447727665329,0.280954403660734,-0.0614373627566623,-0.201125869640096,-0.569234565040021,0.103488596576843,-0.373721618809262,0.53677110121711,-0.044664694270411,-0.0822607110080606
"SLC16A1-AS1",-0.778728312483293,-0.199418564855488,0.132346871638603,-1.31088930340954,0.00136423766009477,-0.608790016390787,-0.0160824162898874,-0.132375929755688,-0.296303442070189,-0.391440165242268,-0.360031704119844
"LRIG2-DT",0.0242844593724608,0.250314700189844,0.33974911657676,0.834910738394627,0.429505789962278,0.825643796351945,0.166016829639425,-0.0101910942455845,-0.280322961810521,-0.488504879638408,0.209140649479283
"LRIG2",-0.204543493358543,-0.318674484244808,0.258902630349416,0.0990179808739338,0.0692984596713355,-0.310080675453315,-0.0901204464173267,0.011359842952514,-0.0458262779409578,-0.454274430357208,-0.0984940893924959
"MAGI3",-0.129581578409623,0.9661507774768,-0.0676314577969956,-0.679771213920115,0.299215199624327,-0.248968926574066,-0.156061975241287,0.0831593426942176,-0.291516471763456,-0.177297386281787,-0.0402303690191985
"PHTF1",0.0965114529019481,0.331621305071229,0.0375420021358668,1.24169517081379,0.47295625958632,0.3669696925427,0.265623500384422,0.275636100307381,0.0237648438871165,-0.0161833469074763,0.309613698072329
"RSBN1",0.135028270775125,0.138785667198711,-0.180271378950743,-0.618256615273894,0.177361885279003,0.230480252058681,-0.0315259326207496,0.113080112954387,0.146940053310457,-0.105065522537959,0.000655679219301755
"AP4B1",-0.499472648941992,-0.0220291740190996,0.0864634685582091,-1.39572829218945,0.112469238300107,0.302578272586591,-0.406158808936954,-0.0973605045961997,-0.36069156798152,0.0294322037246734,-0.225049781349563
"DCLRE1B",-1.15070074333401,-0.394299209709222,-0.146990990141643,-0.498998444139103,-0.0936333269002637,-0.923822686298946,-0.591072117139295,0.0424286212307563,-0.464256490290575,0.425039587229706,-0.37963057994926
"HIPK1",-0.270492756146149,0.164153256292198,-0.132371016993751,-0.277647402901291,0.0648760778599391,-0.172266581687197,0.130846864893965,-0.279177061734202,0.000289394764347123,-0.00549823180287853,-0.077728745745502
"SYT6",-0.645952023109892,0.180722824492072,-0.246255559556751,-2.33447509655725,0.300263754864015,-1.13865570859188,-0.734094357811354,0.476469422020806,-0.457912498593228,-0.265275168245171,-0.486516441108863
"TRIM33",-0.150657214405079,-0.0281479413864586,0.13898953846436,0.315422410447001,-0.213933645631536,0.125884531407686,0.0732681119006132,0.177168016315197,-0.168554244193246,-0.084432892464337,0.0185006670454201
"BCAS2",-0.174052010164134,-0.0787031186335839,0.208555521685587,-0.374903193741419,0.0378765617211544,-0.145938132214261,0.0469219015833663,0.063365753552698,-0.103558589573513,0.0199879616076621,-0.0500447344176443
"NRAS",-0.0258096870258819,0.144712428757846,0.333431629667467,-0.490030868594697,-0.108024510857226,0.0671001714866794,0.209411758788536,-0.0163062447292082,0.116344158176997,0.128863326446089,0.0359692162116601
"CSDE1",0.0721914009255615,-0.116274933854828,0.069618871910432,-0.0337966775613365,-0.229506575850373,0.179879058564996,0.144177998094291,0.0421647742348246,-0.0654776060794567,0.206760123611225,0.0269736433995335
"SIKE1",0.0924388448123894,0.0388230175942893,0.279048266228379,0.0975626797541701,0.0618310950975448,0.33951325812414,0.180423983853493,0.18984241980591,0.2299618203453,0.102392740658068,0.161183812627368
"TSPAN2",-0.591685637973962,0.0238994731076205,-0.635150548732325,-0.482359296539071,-0.630032199494087,0.2475132992221,-0.166835277948143,0.0249931567899186,-0.724923751581567,-1.06469841893607,-0.399927920208559
"NHLH2",1.93495605365764,1.44624044037384,3.37554090799859,4.69555118556827,-0.616592522249546,1.66840352417763,1.94902760423925,1.17386386386137,5.01931889967727,3.34605106843886,2.39923610257432
"SLC22A15",-0.227491604384638,0.966165777728853,2.72140926027625,1.42106485153921,-0.21268041909246,-0.0635433441699822,-0.138304177971769,0.370797621849711,0.580845682022112,-0.160772308237624,0.525749133955966
"ATP1A1",-0.487061879028341,0.329281728450585,0.108337316333449,-0.821213455050919,0.781106630878629,-0.202083504493332,0.227083717476272,0.0382304729439876,0.0640260431287599,-0.151316549310261,-0.011360947867117
"ATP1A1-AS1",0.535831109660736,0.25834406574272,0.59305684639936,-0.536308568346336,0.127453754565446,1.15540143964449,0.126814703085594,0.0283798221386303,0.169095683501925,-0.509118949121632,0.194894990727094
"CD58",-0.682550258416814,0.277492992070188,0.428030084242946,2.39676230696799,-0.356442846999855,2.09331906230167,0.490019197849736,-0.233338543033444,0.3804353896737,-0.59025643375586,0.420347095090025
"IGSF3",-0.893037378477436,-0.328153131553354,-0.818361426349162,-0.58790546144081,0.194751083741893,1.00086489957479,-0.0538070936816871,-0.159087279713859,-0.463556103431469,-0.365295189336451,-0.247358708066755
"PTGFRN",-1.2099552593639,-0.465994579831434,-0.225141829553675,0.749537148723299,-0.282422298630346,-0.12629621495773,-0.254836060351048,-0.678489255509924,-0.395031294057466,-0.515158473888338,-0.340378811742057
"CD101",-1.83058396840766,-1.17899733407681,1.78010761756275,0.0083758699399181,-0.678764431398649,1.97004927387555,-0.234870033754953,-1.04307693268561,-0.165646493007757,-0.123294075784979,-0.149670050773819
"TTF2",-1.37068428382476,-0.0128328334540274,-0.105103045053318,0.178228985639171,-0.379786421432512,-0.611429702809461,-0.151461853121888,0.293160184274334,0.0616759873278299,0.238528620111455,-0.185970436234317
"MAN1A2",-0.0192397755984404,0.0252268861082322,-0.120053031556679,-0.320971100593333,0.0443488344348871,0.260646780424224,-0.0395405785148257,0.00657229901467575,-0.125854179598278,-0.000156062044236409,-0.0289019927923773
"GDAP2",-0.0248620621324621,-0.159115271832782,0.199352605994477,-0.0401964456159525,-0.00037792983363245,0.0303565252582134,0.227790855741816,-0.0358212072379087,-0.102679485764869,-0.233375384678359,-0.013892780010146
"WDR3",-0.315027529594334,-0.0332444936060234,-0.0744429613868679,-1.17281559298745,0.0329647204958521,0.231412358858536,-0.359364744344009,-0.362038055726779,0.306505594671288,0.0242691541342943,-0.172178154948549
"WARS2",0.0300721459432409,-0.0112858070253798,0.281471121927683,2.20108779039612,-0.134278670581034,-0.142818538030519,-0.0778652927830293,0.134827573271093,0.302292314604725,0.042366724374228,0.262586936209713
"WARS2-AS1",0.113198156434595,-0.0269436915943926,0.35011510457613,-0.0362564636962548,-0.474174724386821,-0.542880635803284,-0.196722707888844,0.126925038656498,-0.391061998620908,-0.0487108609560033,-0.112651278327928
"ZNF697",0.180042070248262,0.333775693124518,-0.602149722240859,-0.486395206840858,-0.119178684719878,0.61370576383131,-0.23369885557919,-0.38855023372635,-0.243930688117521,-0.114786565027579,-0.106116642904814
"PHGDH",0.264171324376269,0.255620398953826,0.59312657937707,0.44115058627357,-0.188625041071611,1.43682117616264,0.220954798160361,0.474738217727374,0.247488351857539,0.459919921973116,0.420536631379015
"NOTCH2",0.2519875982652,0.295412743156644,1.14331877937516,-0.184030489115711,0.174886713399772,-0.34181715223598,-0.118455001073727,0.275070795226756,0.394867369459291,-0.709669188011074,0.118157216844633
"SEC22B",0.206259993414901,0.0138108900968855,0.140032955052876,0.527296995534433,0.15306994070905,0.426031925068806,0.265909123107078,-0.200221700954915,0.0140467101549909,-0.017091680927387,0.152914515125672
"NBPF26",0.868074003020618,1.04464258117905,-0.448427123654282,1.78921728163198,0.338864229999199,1.32412179536915,0.337123663706915,-0.0186619506778295,1.10374320048065,0.358893491888948,0.66975911729444
"LINC00623",0.321247282825332,1.40728166203002,-0.513332586584023,-0.846689209834671,0.643435365394561,-0.0835490206578151,0.0160999101120724,-0.396118238954911,-0.294291881556607,0.150859622415628,0.040494290518959
"FAM72B",-0.198774946987793,-0.601884352773507,1.29127187732676,1.45929582876839,-1.54509100919909,-0.735191142262604,-0.799881587224017,1.01382011238056,0.458517521609893,0.0258769360286656,0.0367959237667247
"SRGAP2C",-0.620564232109251,0.0756464795834818,0.175052773433199,0.967702936850051,0.230299078541388,-0.169897634550176,0.112614045211132,0.307973189254798,-0.031389539208872,-0.0194722498486624,0.102796484715709
"SRGAP2-AS1",-0.498051379614283,0.0815122073777031,0.396702517856697,0.299266665127301,0.58298446813576,0.295163578601963,0.32043822024425,0.0628405593698868,-0.0977877909308852,-0.137736717510821,0.130533232865757
"LINC02798",-1.09184404218998,0.103545750361325,0.355144102325613,-2.85808318786619,0.244980128141197,-0.0932009529579879,1.02247555442106,0.0824989635393109,0.799086480773415,0.686255473437103,-0.0749141730015131
"FAM72C",0.709632412130193,-0.117758414074783,-0.661440410021683,1.23349100575835,-0.0935673094518081,-0.658514754477235,0.0178412246640575,-0.536950876031879,-0.0569737185380692,2.28566311854223,0.212142227849937
"NBPF15",-0.979969181567406,-0.598009868127625,-1.19466703963506,-1.4863929924601,0.271569059154316,-1.3182071846706,-0.795340014678667,-0.894841972597339,-1.02454507663871,-0.598679403481477,-0.861908367470266
"SRGAP2B",-0.724384230405843,-0.257810344286904,-0.553211954520153,0.288601041622874,-0.102258313515955,-0.442117298264747,0.193903757842656,-0.017126744183691,-0.0878478091408614,-0.232126336283943,-0.193437823113657
"FAM72D",0.672622602709516,-0.334400788022389,-0.449525417897388,2.97209373903846,0.468193733184629,-0.287114344978807,-2.10416952846017,0.105380966085398,0.332191328431693,-0.0234982026919605,0.135177408739898
"NBPF20",-0.269393645493122,-0.517228873921576,-0.828301086340739,-0.551941080467295,0.720618771953466,-0.861259650622026,-0.247398494213388,-1.3177983191935,-1.12529357302704,-0.20497056679595,-0.520296651812117
"GPR89A",-0.558835919765617,-0.202660662258523,-0.44811709608118,-1.25135198495338,-0.179312366968917,-0.364029570805137,-0.598804412287222,-0.585023931463183,-0.582151142602238,-0.385602639963061,-0.515588972714846
"PDZK1",-0.13848158804287,-0.23607887327648,-0.855805232193552,-0.0072039043885818,1.14274713853083,-1.07594233979491,-0.825889115288431,-0.237082022799486,0.0953142096445449,-0.740251085301877,-0.287867281291082
"RNF115",-0.041100175000931,-0.0106430393538976,-0.569628845575612,0.525212713759468,-0.15385239698767,-0.568212794078373,-0.57097044806672,-0.389885214677108,-0.408690913014851,-0.377586214190717,-0.256535732718641
"POLR3C",-0.524117908912883,0.0991207838325179,-0.143492780865999,-0.56503958645367,-0.563762665109067,-0.570162985348201,-0.741558160628785,-0.760134535211807,-0.663457491558728,-0.404041334783973,-0.48366466650406
